starter,starter_KEGG_ID,starter_in,starter_out,starter_total,receiver,receiver_KEGG_ID,receiver_in,receiver_out,receiver_total,relation,PMID,Img,GPT_answer,KEGG_matched
EGFR,hsa:1956,10,13,23,AKT,hsa:207,65,58,123,activate,32004572,32004572_page23_149.jpg,Yes,No
AKT,hsa:207,65,58,123,cFLIP,hsa:8837,1,0,1,activate,32004572,32004572_page23_149.jpg,Yes,No
RIP1,hsa:10928,2,4,6,RIP1,hsa:10928,2,4,6,activate,32004572,32004572_page23_149.jpg,Yes,No
MTOR,hsa:2475,50,25,75,NF-KB,None,13,6,19,activate,32005431,32005431_page4_95.jpg,Yes,gene not mapped
MTOR,hsa:2475,50,25,75,NF-KB,None,13,6,19,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
MTOR,hsa:2475,50,25,75,NF-KB,None,13,6,19,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
PD-L1,hsa:29126,6,6,12,HC-II,hsa:3053,1,0,1,activate,32126451,32126451_page25_355.jpg,No,No
SOS,hsa:64132,1,10,11,GRB2,hsa:2885,3,8,11,activate,32292093,32292093_page2_174.jpg,Yes,No
GRB2,hsa:2885,3,8,11,RAS,None,43,57,100,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
POU2AF1,hsa:5450,0,1,1,SPC25,hsa:57405,1,0,1,activate,32299382,32299382_page6_203.jpg,No,No
PD-1,hsa:5133,5,2,7,PD-1,hsa:5133,5,2,7,activate,32301011,32301011_page1_18.jpg,No,No
XIAP,hsa:331,2,1,3,PI3K,hsa:5290,53,57,110,activate,32307773,32307773_page13_120.jpg,No,No
PTEN,hsa:5728,12,22,34,XIAP,hsa:331,2,1,3,activate,32307773,32307773_page13_120.jpg,No,No
MIR186,hsa:406962,2,3,5,Mmip-2,hsa:56163,1,1,2,activate,32307773,32307773_page13_120.jpg,No,No
MIR-21,hsa:406991,3,2,5,PTEN,hsa:5728,12,22,34,activate,32307773,32307773_page13_120.jpg,Yes,No
MIR215,hsa:406997,0,2,2,PI3K,hsa:5290,53,57,110,activate,32307773,32307773_page13_120.jpg,Yes,No
MIR215,hsa:406997,0,2,2,MIR-21,hsa:406991,3,2,5,activate,32307773,32307773_page13_120.jpg,Yes,No
MIR874,hsa:100126343,0,1,1,MIR186,hsa:406962,2,3,5,activate,32307773,32307773_page13_120.jpg,No,No
MIR-10,hsa:10288,8,3,11,MIR-21,hsa:406991,3,2,5,activate,32307773,32307773_page13_120.jpg,Yes,No
JAK,None,7,20,27,JNK,hsa:5599,7,1,8,activate,32307773,32307773_page3_36.jpg,Yes,gene not mapped
p21,hsa:1026,4,4,8,c-Jun,hsa:3725,5,0,5,activate,32307773,32307773_page3_36.jpg,Yes,No
p21,hsa:1026,4,4,8,c-Jun,hsa:3725,5,0,5,activate,32307773,32307773_page3_36.jpg,Yes,No
CDX2,hsa:1045,0,1,1,NOTCH,None,3,3,6,activate,32307773,32307773_page3_36.jpg,Yes,gene not mapped
Yes,hsa:7525,3,3,6,Yes,hsa:7525,3,3,6,activate,32327178,32327178_page4_86.jpg,No,No
Yes,hsa:7525,3,3,6,Yes,hsa:7525,3,3,6,activate,32327178,32327178_page4_86.jpg,No,No
Yes,hsa:7525,3,3,6,Yes,hsa:7525,3,3,6,activate,32327178,32327178_page4_86.jpg,No,No
KRAS,hsa:3845,5,17,22,Raf,None,37,40,77,activate,32450595,32450595_page11_131.jpg,Yes,gene not mapped
KRAS,hsa:3845,5,17,22,Raf,None,37,40,77,activate,33807876,33807876_page16_151.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,ERT,hsa:1999,1,0,1,activate,32454155,32454155_page4_37.jpg,Yes,No
MEK,hsa:5609,62,44,106,BRAF,hsa:673,14,15,29,activate,32505631,32505631_page27_166.jpg,Yes,No
CRAF,hsa:5894,1,2,3,MEK,hsa:5609,62,44,106,activate,32505631,32505631_page27_166.jpg,Yes,No
RIP1,hsa:10928,2,4,6,SRC,hsa:6714,3,5,8,activate,32605153,32605153_page11_346.jpg,Yes,No
EGFR,hsa:1956,10,13,23,RIP1,hsa:10928,2,4,6,activate,32605153,32605153_page11_346.jpg,Yes,No
RIP1,hsa:10928,2,4,6,STAT3,hsa:6774,22,23,45,activate,32605153,32605153_page11_346.jpg,Yes,No
RAPL,hsa:83593,0,1,1,FAK,hsa:5747,6,4,10,activate,32615820,32615820_page60_307.jpg,Yes,No
STAT,hsa:6646,20,7,27,MYC,hsa:4609,4,2,6,activate,32703503,32703503_page18_257.jpg,No,No
BCL2,hsa:596,2,3,5,STAT,hsa:6646,20,7,27,activate,32703503,32703503_page18_257.jpg,No,No
AKT,hsa:207,65,58,123,TSC2,hsa:7249,2,4,6,activate,32703503,32703503_page18_257.jpg,Yes,No
STAT,hsa:6646,20,7,27,BCL2,hsa:596,2,3,5,activate,32703503,32703503_page18_257.jpg,No,No
JAK2,hsa:3717,2,6,8,STAT,hsa:6646,20,7,27,activate,32703503,32703503_page18_257.jpg,Yes,No
NEMO,hsa:8517,1,2,3,AND,None,3,7,10,activate,32703503,32703503_page18_257.jpg,No,gene not mapped
CYLD,hsa:1540,1,2,3,AKT,hsa:207,65,58,123,activate,32703503,32703503_page18_257.jpg,No,No
CELL,hsa:1056,0,2,2,CDK4,hsa:1019,9,2,11,activate,32703503,32703503_page18_257.jpg,No,No
NTRK,None,2,1,3,NTRK,None,2,1,3,activate,32730814,32730814_page39_561.jpg,Yes,gene not mapped
TRIK,hsa:338567,0,1,1,NTRK,None,2,1,3,activate,32730814,32730814_page39_561.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,MEK,hsa:5609,62,44,106,activate,32745965,32745965_page2_29.jpg,Yes,No
NF-KB,None,13,6,19,MTOR,hsa:2475,50,25,75,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
NF-KB,None,13,6,19,MTOR,hsa:2475,50,25,75,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
GLI,hsa:2735,3,1,4,GLI,hsa:2735,3,1,4,activate,32750701,32750701_page2_58.jpg,Yes,No
SUFU,hsa:51684,0,2,2,SMO,hsa:6608,1,0,1,activate,32750701,32750701_page2_58.jpg,Yes,No
AKT,hsa:207,65,58,123,NF-KB,None,13,6,19,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
AKT,hsa:207,65,58,123,NF-KB,None,13,6,19,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
NOTCH,None,3,3,6,GLI,hsa:2735,3,1,4,activate,32750701,32750701_page2_58.jpg,No,gene not mapped
PDK,None,0,1,1,AKT,hsa:207,65,58,123,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
ERK,hsa:2048,47,29,76,NF-KB,None,13,6,19,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
D2,None,1,1,2,SMAD4,hsa:4089,1,6,7,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
NF-KB,None,13,6,19,AKT,hsa:207,65,58,123,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
SMAD4,hsa:4089,1,6,7,D2,None,1,1,2,activate,32750701,32750701_page4_64.jpg,No,gene not mapped
Raf,None,37,40,77,AKT,hsa:207,65,58,123,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
NOTCH,None,3,3,6,NOTCH,None,3,3,6,activate,32784481,32784481_page5_144.jpg,Yes,gene not mapped
AZGP1,hsa:563,0,1,1,AKT,hsa:207,65,58,123,activate,32796958,32796958_page10_182.jpg,No,No
CEL,hsa:1056,0,1,1,APR,hsa:4035,1,0,1,activate,32815304,32815304_page1_21.jpg,No,No
METTL3,hsa:56339,0,1,1,ABHD11-AS1,None,1,1,2,activate,32892348,32892348_page8_168.jpg,No,gene not mapped
MAD2,hsa:4085,0,1,1,BUBR1,hsa:701,3,2,5,activate,33008389,33008389_page10_287.jpg,Yes,No
BUBR1,hsa:701,3,2,5,CDC20,hsa:991,1,0,1,activate,33008389,33008389_page10_287.jpg,Yes,No
APC,hsa:324,4,3,7,BUBR1,hsa:701,3,2,5,activate,33008389,33008389_page10_287.jpg,Yes,No
BUBR1,hsa:701,3,2,5,APC,hsa:324,4,3,7,activate,33008389,33008389_page10_287.jpg,Yes,No
securin,hsa:9232,1,1,2,securin,hsa:9232,1,1,2,activate,33008389,33008389_page10_287.jpg,No,No
KIAA0101,hsa:9768,0,1,1,BUBR1,hsa:701,3,2,5,activate,33008389,33008389_page10_287.jpg,No,No
p53,hsa:7157,6,12,18,FATS,hsa:118611,1,1,2,activate,33037185,33037185_page15_295.jpg,No,No
ODC,hsa:4953,2,1,3,ERP,hsa:2004,1,0,1,activate,33037185,33037185_page15_295.jpg,No,No
p53,hsa:7157,6,12,18,ODC,hsa:4953,2,1,3,activate,33037185,33037185_page15_295.jpg,No,No
RBBP4,hsa:5928,2,1,3,prostein,hsa:85414,1,1,2,activate,33084863,33084863_page17_188.jpg,No,No
prostein,hsa:85414,1,1,2,RBBP4,hsa:5928,2,1,3,activate,33084863,33084863_page17_188.jpg,No,No
MIR-145,hsa:406937,0,1,1,RBBP4,hsa:5928,2,1,3,activate,33084863,33084863_page17_188.jpg,Yes,No
LKB1,hsa:6794,0,2,2,MTORC,None,2,2,4,activate,33130228,33130228_page29_123.jpg,Yes,gene not mapped
LKB1,hsa:6794,0,2,2,MTORC,None,2,2,4,activate,33130228,33130228_page2_6.jpg,Yes,gene not mapped
MTORC,None,2,2,4,HIF1,hsa:3091,2,0,2,activate,33130228,33130228_page29_123.jpg,Yes,gene not mapped
MTORC,None,2,2,4,HIF1,hsa:3091,2,0,2,activate,33130228,33130228_page2_6.jpg,Yes,gene not mapped
ASP,hsa:29974,2,2,4,ASP,hsa:29974,2,2,4,activate,33130228,33130228_page29_123.jpg,No,No
ASP,hsa:29974,2,2,4,ASP,hsa:29974,2,2,4,activate,33130228,33130228_page2_6.jpg,No,No
CIT,hsa:11113,2,2,4,CIT,hsa:11113,2,2,4,activate,33130228,33130228_page29_123.jpg,No,No
CIT,hsa:11113,2,2,4,CIT,hsa:11113,2,2,4,activate,33130228,33130228_page2_6.jpg,No,No
SET,hsa:6418,0,1,1,GLY,None,1,0,1,activate,33130228,33130228_page2_6.jpg,No,gene not mapped
TSC1,hsa:7248,4,4,8,TSC2,hsa:7249,2,4,6,activate,33174364,33174364_page6_64.jpg,Yes,No
4E-BP1,hsa:1978,2,1,3,MTOR,hsa:2475,50,25,75,activate,33174364,33174364_page6_64.jpg,Yes,No
S6K1,hsa:6198,0,1,1,MTOR,hsa:2475,50,25,75,activate,33174364,33174364_page6_64.jpg,Yes,No
OTUB1,hsa:55611,1,1,2,YAP,hsa:55249,10,9,19,activate,33174524,33174524_page9_13.jpg,No,No
ROS,hsa:6098,2,1,3,ROS,hsa:6098,2,1,3,activate,33191402,33191402_page5_149.jpg,No,No
MDM2,hsa:4193,1,3,4,TP53,hsa:7157,8,7,15,activate,33225619,33225619_page2_27.jpg,Yes,No
TP53,hsa:7157,8,7,15,WRN,hsa:7486,1,0,1,activate,33225619,33225619_page2_27.jpg,No,No
AGO,hsa:55294,0,1,1,GW182,hsa:27327,1,0,1,activate,33233641,33233641_page2_225.jpg,Yes,No
Dicer,hsa:23405,0,2,2,Trbp,hsa:6895,2,0,2,activate,33233641,33233641_page2_225.jpg,No,No
Dicer,hsa:23405,0,2,2,Trbp,hsa:6895,2,0,2,activate,33233641,33233641_page2_225.jpg,No,No
SHP-1,hsa:5777,0,1,1,JAK,None,7,20,27,activate,33290717,33290717_page2_75.jpg,Yes,gene not mapped
SHP-2,hsa:5781,0,2,2,RAS,None,43,57,100,activate,33290717,33290717_page2_75.jpg,Yes,gene not mapped
ANG2,hsa:738,0,1,1,EPIC1,None,1,0,1,activate,33359744,33359744_page10_113.jpg,No,gene not mapped
VHL,hsa:7428,3,1,4,VHL,hsa:7428,3,1,4,activate,33445709,33445709_page2_128.jpg,Yes,No
HIF-1,hsa:29072,4,4,8,VHL,hsa:7428,3,1,4,activate,33445709,33445709_page2_128.jpg,Yes,No
HIF-1,hsa:29072,4,4,8,VHL,hsa:7428,3,1,4,activate,33445709,33445709_page2_128.jpg,Yes,No
HIF-1,hsa:29072,4,4,8,HIF-1,hsa:29072,4,4,8,activate,33445709,33445709_page2_128.jpg,No,No
HIF-1,hsa:29072,4,4,8,HIF-1,hsa:29072,4,4,8,activate,33445709,33445709_page2_128.jpg,No,No
SLC25A5,hsa:292,0,1,1,XRCC5,hsa:7520,1,0,1,activate,33561557,33561557_page7_89.jpg,No,No
ATF4,hsa:468,1,3,4,RGS2,hsa:5997,1,0,1,activate,33608812,33608812_page10_363.jpg,Yes,No
CAR,hsa:1525,1,4,5,HI,hsa:6833,4,1,5,activate,33675143,33675143_page17_309.jpg,No,No
CAR,hsa:1525,1,4,5,HI,hsa:6833,4,1,5,activate,33675143,33675143_page17_309.jpg,No,No
CAR,hsa:1525,1,4,5,HI,hsa:6833,4,1,5,activate,33675143,33675143_page17_309.jpg,No,No
CAR,hsa:1525,1,4,5,HI,hsa:6833,4,1,5,activate,33675143,33675143_page17_309.jpg,No,No
MTOR,hsa:2475,50,25,75,PTEN,hsa:5728,12,22,34,activate,33807876,33807876_page16_151.jpg,Yes,No
CDK4,hsa:1019,9,2,11,MTOR,hsa:2475,50,25,75,activate,33807876,33807876_page16_151.jpg,Yes,No
MTOR,hsa:2475,50,25,75,CDK4,hsa:1019,9,2,11,activate,33807876,33807876_page16_151.jpg,Yes,No
PI3K,hsa:5290,53,57,110,STAT,hsa:6646,20,7,27,activate,33905667,33905667_page3_399.jpg,Yes,No
BBOX1-AS1,None,0,1,1,AGO2,hsa:27161,1,0,1,activate,33931086,33931086_page14_556.jpg,No,gene not mapped
PI3K,hsa:5290,53,57,110,GRB2,hsa:2885,3,8,11,activate,33945380,33945380_page2_662.jpg,Yes,No
STAT3,hsa:6774,22,23,45,SRC,hsa:6714,3,5,8,activate,34059647,34059647_page9_160.jpg,Yes,No
MTOR,hsa:2475,50,25,75,PEK,hsa:9451,2,0,2,activate,34129744,34129744_page36_317.jpg,Yes,No
SOS,hsa:64132,1,10,11,PEK,hsa:9451,2,0,2,activate,34129744,34129744_page36_317.jpg,No,No
SOS,hsa:64132,1,10,11,WAS,hsa:7454,3,1,4,activate,34129744,34129744_page36_317.jpg,Yes,No
WAS,hsa:7454,3,1,4,Raf,None,37,40,77,activate,34129744,34129744_page36_317.jpg,Yes,gene not mapped
MIR93,hsa:407050,0,3,3,SRSF2,hsa:6427,5,2,7,activate,34299277,34299277_page20_251.jpg,No,No
MIR93,hsa:407050,0,3,3,SRSF2,hsa:6427,5,2,7,activate,34299277,34299277_page20_251.jpg,No,No
MIR152,hsa:406943,0,3,3,GPM6A,hsa:2823,1,0,1,activate,34299277,34299277_page20_251.jpg,No,No
RAB14,hsa:51552,0,1,1,MIR126,hsa:406913,2,0,2,activate,34299277,34299277_page20_251.jpg,No,No
SRSF2,hsa:6427,5,2,7,SMARCD3,hsa:6604,3,0,3,activate,34299277,34299277_page20_251.jpg,No,No
SRSF2,hsa:6427,5,2,7,SMARCD3,hsa:6604,3,0,3,activate,34299277,34299277_page20_251.jpg,No,No
MIR152,hsa:406943,0,3,3,HOXA5,hsa:3202,2,0,2,activate,34299277,34299277_page20_251.jpg,No,No
MIR184,hsa:406960,0,2,2,JAG2,hsa:3714,1,0,1,activate,34299277,34299277_page20_251.jpg,No,No
TGFB1,hsa:7040,0,2,2,SMARCD3,hsa:6604,3,0,3,activate,34299277,34299277_page20_251.jpg,Yes,No
MIR15B,hsa:406949,0,2,2,SRSF2,hsa:6427,5,2,7,activate,34299277,34299277_page20_251.jpg,No,No
MIR15B,hsa:406949,0,2,2,SRSF2,hsa:6427,5,2,7,activate,34299277,34299277_page20_251.jpg,No,No
MIR,hsa:220972,1,2,3,WNK1,hsa:65125,1,0,1,activate,34299277,34299277_page20_251.jpg,No,No
MIR184,hsa:406960,0,2,2,LEAP2,hsa:116842,1,0,1,activate,34299277,34299277_page20_251.jpg,No,No
MIL,None,1,3,4,PEPCK,hsa:5106,1,0,1,activate,34299277,34299277_page20_252.jpg,Yes,gene not mapped
EIF2C2,hsa:27161,1,3,4,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page20_252.jpg,No,No
TGFB1,hsa:7040,0,2,2,MIR24,None,3,0,3,activate,34299277,34299277_page20_252.jpg,Yes,gene not mapped
MIR125B,None,0,2,2,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page20_252.jpg,No,gene not mapped
MIR125B,None,0,2,2,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page20_252.jpg,No,gene not mapped
MIR-10,hsa:10288,8,3,11,EIF2C2,hsa:27161,1,3,4,activate,34299277,34299277_page20_252.jpg,No,No
MIR192,hsa:406967,0,3,3,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page21_280.jpg,No,No
MIR192,hsa:406967,0,3,3,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page21_280.jpg,No,No
MIR192,hsa:406967,0,3,3,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page21_280.jpg,No,No
EIF2C2,hsa:27161,1,3,4,MIR24,None,3,0,3,activate,34299277,34299277_page21_280.jpg,No,gene not mapped
MIR128,None,0,1,1,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page21_280.jpg,No,gene not mapped
ESR1,hsa:2099,3,1,4,TMEM97,hsa:27346,1,0,1,activate,34299277,34299277_page21_280.jpg,No,No
CEBPB,hsa:1051,0,1,1,ESR1,hsa:2099,3,1,4,activate,34299277,34299277_page21_280.jpg,Yes,No
MI,hsa:4286,0,2,2,ESR1,hsa:2099,3,1,4,activate,34299277,34299277_page21_280.jpg,Yes,No
MIR96,hsa:407053,0,1,1,MAT2A,hsa:4144,3,0,3,activate,34299277,34299277_page22_300.jpg,No,No
MIR5189,hsa:100847057,1,1,2,MIR24,None,3,0,3,activate,34299277,34299277_page22_301.jpg,No,gene not mapped
TP53,hsa:7157,8,7,15,MIR-10,hsa:10288,8,3,11,activate,34299277,34299277_page22_301.jpg,No,No
TP53,hsa:7157,8,7,15,MIR5189,hsa:100847057,1,1,2,activate,34299277,34299277_page22_301.jpg,No,No
MIR-10,hsa:10288,8,3,11,MIR19B,hsa:406980,1,0,1,activate,34299277,34299277_page22_301.jpg,No,No
MIR135B,hsa:442891,0,1,1,MAT2A,hsa:4144,3,0,3,activate,34299277,34299277_page23_321.jpg,No,No
MIR221,hsa:407006,0,1,1,XYLT2,hsa:64132,1,0,1,activate,34299277,34299277_page23_321.jpg,No,No
PRKACB,hsa:5567,2,1,3,MIL,None,1,3,4,activate,34299277,34299277_page23_322.jpg,No,gene not mapped
MIR133B,hsa:442890,4,2,6,FSCN1,hsa:6624,2,0,2,activate,34299277,34299277_page23_322.jpg,No,No
MIR133B,hsa:442890,4,2,6,FSCN1,hsa:6624,2,0,2,activate,34299277,34299277_page23_322.jpg,No,No
MIL,None,1,3,4,MAP2K,None,3,3,6,activate,34299277,34299277_page23_322.jpg,Yes,gene not mapped
MIL,None,1,3,4,MAP2K,None,3,3,6,activate,34299277,34299277_page23_322.jpg,Yes,gene not mapped
MEF2C,hsa:4208,0,3,3,MIR133B,hsa:442890,4,2,6,activate,34299277,34299277_page23_322.jpg,Yes,No
MEF2C,hsa:4208,0,3,3,MIR133B,hsa:442890,4,2,6,activate,34299277,34299277_page23_322.jpg,Yes,No
MIR373,hsa:442918,0,2,2,PRKACB,hsa:5567,2,1,3,activate,34299277,34299277_page23_322.jpg,No,No
INS,hsa:3630,1,1,2,MIR133B,hsa:442890,4,2,6,activate,34299277,34299277_page23_322.jpg,No,No
TNRC6B,hsa:23112,1,1,2,EIF2C1,hsa:26523,1,0,1,activate,34299277,34299277_page23_323.jpg,No,No
MIR23B,hsa:407011,0,1,1,TNRC6B,hsa:23112,1,1,2,activate,34299277,34299277_page23_323.jpg,No,No
EIF2C2,hsa:27161,1,3,4,MIR,hsa:220972,1,2,3,activate,34299277,34299277_page23_323.jpg,No,No
PI3K,hsa:5290,53,57,110,Raf,None,37,40,77,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
ERK,hsa:2048,47,29,76,AKT,hsa:207,65,58,123,activate,34323489,34323489_page2_936.jpg,No,No
Met,hsa:79811,1,1,2,ERBB3,hsa:2065,3,0,3,activate,34323489,34323489_page2_936.jpg,Yes,No
NF-KB,None,13,6,19,MYC,hsa:4609,4,2,6,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
PIP2,None,0,2,2,PI3K,hsa:5290,53,57,110,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
STAT,hsa:6646,20,7,27,S6K,hsa:6198,3,2,5,activate,34323489,34323489_page2_937.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
XRCC1,hsa:7515,0,3,3,ERK1,hsa:5595,9,6,15,activate,34374490,34374490_page15_108.jpg,No,No
XRCC1,hsa:7515,0,3,3,ERK1,hsa:5595,9,6,15,activate,34374490,34374490_page15_108.jpg,No,No
PI3K,hsa:5290,53,57,110,DNA-PKcs,hsa:5591,1,0,1,activate,34374490,34374490_page15_108.jpg,Yes,No
GSK3B,hsa:2932,1,1,2,PI3K,hsa:5290,53,57,110,activate,34374490,34374490_page15_108.jpg,Yes,No
XRCC1,hsa:7515,0,3,3,RAD51,hsa:5888,1,0,1,activate,34374490,34374490_page15_108.jpg,Yes,No
SNAIL,hsa:6615,6,5,11,SNAIL,hsa:6615,6,5,11,activate,34506873,34506873_page51_161.jpg,No,No
SNAIL,hsa:6615,6,5,11,SNAIL,hsa:6615,6,5,11,activate,34506873,34506873_page51_161.jpg,No,No
IQGAP,None,2,1,3,IQGAP,None,2,1,3,activate,34506873,34506873_page51_161.jpg,No,gene not mapped
CDC42,hsa:998,2,1,3,IQGAP,None,2,1,3,activate,34506873,34506873_page51_161.jpg,Yes,gene not mapped
